Height,Chest,Waist,Hips,Skin,Eyes,Suit,Shoes,
184,100,82,96,白色,蓝色,,43,
182,97,82,94,白色,蓝色,,43,
187,99,80,97,白色,褐色,,45,
185,98,82,99,白色,绿色,,44,
187,91,74,96,白色,蓝色,,44,
186,95,80,97,白色,褐色,,43,
185,100,79,96,白色,褐色,,44,
185,94,79,97,白色,褐色,,43,
186,97,76,94,白色,绿色,,42,
184,100,80,94,白色,棕色,,43,
186,95,81,94,白色,绿色,,43,
188,91,81,95,白色,蓝色,,45,
185,94,79,94,白色,蓝色,,45,
177,81,60,85,黄色,黑色,,40,
176,80,55,85,白色,深啡,,39,
180,86,60,89,白色,棕色,,39,
180,87,60,90,黄色,棕色,,40,
179,84,60,90,白色,绿色,,39,
179,86,60,88,白色,蓝色,,39,
179,83,60,89,白色,棕色,,40,
175,84,60,89,白色,绿色,,39,
175,82,59,88,白色,棕色,,38,
175,83,60,90,白色,灰色,,40,
172,83,64,89,白色,蓝色,,38,
170,83,59,88,白色,蓝色,,39,
176,83,59,88,黄色,黑色,,39,
175,82,59,91,白色,棕色,,39,
176,79,59,87,黄色,黑色,,38,
183,101,83,102,白色,绿色,,45,
168,83,62,89,白色,褐色,,38,
175,83,60,90,白色,蓝色,,39,
185,97,72,94,白色,棕色,,44,
174,85,60,89,白色,棕色,,39,
178,82,59,89,白色,蓝色,,39,
175,86,61,89,白色,棕色,,39,
174,78,57,86,白色,绿色,,38,
179,85,59,89,白色,绿色,,39,
176,84,59,90,白色,绿色,,39,
174,82,60,90,黄色,黑色,,39,
176,88,62,88,白色,棕色,,39,
177,82,57,89,白色,黑色,,38,
175,82,61,88,白色,绿色,,39,
174,88,62,90,白色,褐色,,38,
185,98,76,95,白色,蓝色,,43,
176,81,61,94,黄色,棕色,,38,
188,97,76,91,黄色,黑色,,43,
179,84,64,91,黄色,棕色,,39,
177,83,61,88,黄色,棕色,,39,
179,88,60,90,黄色,棕色,,39,
178,84,60,89,白色,棕色,,39,
186,100,82,97,黄色,黑色,,43,
187,101,80,98,黄色,棕色,,44,
188,98,79,96,黄色,棕色,,43,
188,103,82,95,黄色,棕色,,43,
185,100,78,79,黄色,棕色,,44,
188,101,78,98,黄色,棕色,,44,
187,100,76,98,黄色,棕色,,44,
183,90,70,93,黄色,棕色,,43,
188,99,76,94,黄色,蓝色,,44,
184,95,73,93,黄色,棕色,,43,
187,98,78,97,黄色,棕色,,42,
186,98,78,96,黄色,棕色,,44,
183,98,75,93,黄色,黑色,,42,
175,80,60,89,白色,蓝色,,40,
185,93,77,93,黄色,棕色,,44,
188,99,81,96,黄色,棕色,,44,
187,102,77,95,黄色,棕色,,44,
178,82,60,89,黄色,棕色,,39,
175,86,60,90,白色,褐色,,39,
173,84,60,90,黄色,蓝色,,39,
174,86,60,90,黄色,蓝色,,38,
173,85,59,88,黄色,棕色,,38,
173,82,60,88,黄色,棕色,,39,
173,87,56,87,黄色,绿色,,38,
179,85,60,89,黄色,棕色,,39,
175,84,60,90,黄色,棕色,,39,
188,94,77,90,白色,绿色,,42,
175,85,62,90,黄色,棕色,,39,
175,85,60,90,黄色,棕色,,38,
174,88,60,89,黄色,蓝色,,39,
175,78,59,88,白色,棕色,,39,
173,87,61,90,白色,棕色,,39,
177,86,60,87,白色,棕色,,39,
175,83,59,89,白色,绿色,,40,
175,85,62,89,白色,褐色,,38,
174,89,58,89,白色,绿色,,38,
175,85,58,88,黄色,绿色,,38,
175,88,62,91,黄色,绿色,,38,
177,85,62,88,白色,绿色,,39,
175,84,61,89,黄色,棕色,,39,
181,96,77,93,黄色,棕色,,43,
184,100,78,96,黄色,绿色,,42,
185,96,78,99,白色,绿色,,43,
172,86,61,90,白色,蓝色,,39,
175,86,60,90,黄色,绿色,,38,
174,84,58,86,黄色,棕色,,36,
177,84,61,90,黄色,褐色,,38,
180,88,60,90,黄色,绿色,,39,
172,84,60,89,白色,绿色,,38,
173,87,60,90,黄色,绿色,,38,
173,86,60,91,黄色,棕色,,38,
175,85,60,90,黄色,棕色,,38,
174,84,59,89,白色,绿色,,39,
176,85,61,90,白色,蓝色,,39,
