Page,Row,Line,NO.,Category,Level,City,Height,Chest,Waist,Hips,Suit,Shoes,Skin,Eyes,Hair,advertisement,popularity
38,2,3,B26011,广告模特,3,上海,168,80,62,80,32,37,黄色,黑色,長发,,0
38,2,4,C35937,内衣模特,3,广州,170,88,63,91,40,37,黄色,黑色,長发,,0
38,3,1,B25964,广告模特,3,深圳,171,88,64,91,39,38,黄色,黑色,長发,,0
38,3,2,D45988,礼仪模特,3,上海,170,88,65,90,38,37,黄色,黑色,長发,,0
38,3,3,C36071,内衣模特,3,深圳,175,83,62,90,41.5,39,黄色,棕色,長发,南通电视台纤体美容广告：广告模特,0
38,3,4,A16075,时装模特,3,南昌,177,82,61,89,42,39,黄色,黑色,長发,,1
38,4,1,A16141,时装模特,3,天津,174,85,64,88,92,39,黄色,棕色,直发,,0
38,4,2,B26170,广告模特,3,北京,170,86,62,87,38,38,白色,黑色,長发,,0
38,4,3,B26105,广告模特,3,北京,167,34,19,21,38,35,白色,深啡,長发,,0
38,4,4,A16123,时装模特,3,乌鲁木齐,174,84,60,87,38,37,黄色,黑色,曲发,,0
38,5,1,B26176,广告模特,3,葫芦岛,178,82,64,88,42,39,黄色,黑色,中发,,0
38,5,2,N146180,网拍模特,3,台州,183,96,74,90,47,41,黄色,黑色,短发,,0
38,5,3,A16332,时装模特,3,广州,183,98,75,96,42,42,黄色,黑色,中发,倉秋衣男装服饰 平面模特 对克运动服饰 平面模特 以迪服饰秋装 平面模特 宝路男装服饰 平面模特 雷龙男装服饰 平面模特 亚迪牛仔裤 平面模特 服尔祥服饰 平面模特 傲尔休闲服饰 平面模特 凯迅休闲男装 平面模特 依路休闲情侣装 平面模特 帝凯男装服饰 平面模特 尔那服饰 平面模特 广州虎门百合经典婚纱 平面模特 广州惠州圣玛丽婚纱 平面模特 海口薇薇新娘婚纱 平面模特 海口金夫人婚纱 平面模特 海口爱情万岁婚纱 平面模特 海口欧典皇室婚纱 平面模特 海口雨农婚纱摄影 平面模特 三亚巴黎经典婚纱 平面模特 三亚兰贵坊婚纱 平面模特 巴黎春天婚纱 平面模特 色色婚纱 平面模特 深圳富图视觉婚纱 平面模特 深圳品牌婚纱摄影机构 平面男模 2006摩高三亚订货会 T台模特 2007阿迪达斯三亚订货会 T台模特 2009广州班尼路服装 T台男模 欧莉雅家具服饰 模特 薄客家具服饰 模特,0
38,5,4,B26351,广告模特,3,广州,170,83,60,88,37,37,黄色,黑色,長发,寇》瓷白系列推广片 《中国电信》专题片 《喜羊羊电玩学习机》购物片 《金盾》保暖内衣广告 《美的》触屏式电磁炉广告 《王老吉》广告 《左旋维C》美白广告； 《爱秀》洗发水 《华美月饼》广告 复方阿胶广告 珠宝首饰广告。。。等等 　平面： 品良服饰平面（广百海报） 流行美发饰拍摄 世蒂罗兰服饰 石头记饰物美人志第七期，第八期模特 路惠兹饰品（中华广场海报） 葛来娣服饰（天河城海报） 柏丽娇娃毛衣平面 韩国HGE服饰 尚都服饰专属模特 挚爱婚纱样板 天长地久婚纱样板 香莎旗袍服饰 《东张新望》杂志美食版，服饰版模特 《COCO》服饰杂志模特 犀牛图书美容美发。。等等,0
39,1,1,B26353,广告模特,3,广州,168,82,62,88,37,37,黄色,黑色,長发,,0
39,1,2,B26358,广告模特,3,温州,183,96,73,96,58,43,黄色,黑色,短发,,0
39,1,3,L126360,日韩港台,3,广州,165,83,60,85,37,36,黄色,黑色,長发,婚纱平面： 名人皇室、巴黎婚纱、巴黎婚纱公主馆、梦萝莉莎、吸引力婚纱等。 商业平面: N2外贸女装 淘宝商铺服装 网络品牌服平 内地运动装产品平面模特 歌莉娅会所摄影宣传模特 某品牌鞋画册 米豆郎服装 游艇展宣传平面 莉欧雯服装平面 汽车杂志模特 男人 杂志模特 风尚潮流 杂志模特 美女厨房 模特 等...,0
39,1,4,D46375,礼仪模特,3,广州,170,84,50,86,38,36,黄色,黑色,長发,模特經歷. 2007年广州联想筆記本電腦展示 2007年拍外景婚纱封麵 2007年广州會展中心車展 2008年化妆品展会礼仪 2008年广州平麵車模 2008年车展礼仪 2008年三星手機新開專賣店做手機展示模特 2008年于可乐报服装 2009年于网络群花30强 2009年车展模特 2009年泳装平面 2009年内衣平面 2009年于名人婚纱形象代言人 2009年于琶洲礼仪,0
39,2,1,E56543,国内童模,3,北京,100,0,0,0,0,27,黄色,黑色,長发,,0
39,2,2,B26308,广告模特,3,上海,168,83,65,90,37,37,白色,棕色,長发,,0
39,2,3,B26316,广告模特,3,大连,170,75,60,65,40,39,黄色,黑色,長发,,1
39,2,4,B26384,广告模特,3,东莞,170,82,60,86,37,8,黄色,黑色,長发,"金夫人平面广告,伊丝蒂娜婚纱平面广告,珠宝平面广告,各类服装平面广告.....",0
39,3,1,A16393,时装模特,3,福州,188,101,72,93,53,43,黄色,黑色,中发,,0
39,3,2,A16407,时装模特,3,北京,176,83,63,86,44,39,白色,棕色,中发,,0
39,3,3,A16411,时装模特,3,深圳,177,86,62,90,37,39,黄色,黑色,長发,媚内衣拍摄 金达莱泳装平面,0
39,3,4,B26414,广告模特,3,广州,176,84,59,89,39,39,黄色,黑色,長发,,0
39,4,1,B26416,广告模特,3,成都,173,82,62,85,37,37,黄色,黑色,長发,浣花溪外拍 川大新校区外拍 人民公园外拍 费斯摄影模特 淘宝平面模特等,0
39,4,2,A16418,时装模特,3,北京,178,86,59,88,37,38,黄色,黑色,長发,,0
39,4,3,B26425,广告模特,3,上海,172,78,60,83,36,37,白色,浅啡,中发,,0
39,4,4,B26427,广告模特,3,成都,173,82,60,88,37,38,黄色,黑色,長发,新潮杂志 绿地房产广告,0
39,5,1,B26428,广告模特,3,广州,170,85,60,88,37,37,黄色,黑色,長发,"中国移动、安利纽崔莱钙镁片、蒙牛酸酸乳、钻石世家、好迪洗发水、广东邮政、吸引力国际婚纱、广州农业银行　美容与服饰全国发行杂志10月版—12月版、香港名门闺秀内衣、瘦身衣、威丽服装、ROMANTZ雅美姿彩妆、大S窈窕曲线转脂定型衣,君临天下、ACCREX安可视镜片、太平洋网摄影区头版、南方都市报·丽人篇、加劲穿心莲片、韩服拍拍网、湖南月牙儿皮鞋、酷色运动服,天长地久婚纱，圣罗兰婚纱，2008北京健侬运动福……等等。",0
39,5,2,B26429,广告模特,3,广州,170,84,60,86,37,37,黄色,黑色,長发,,0
39,5,3,B26430,广告模特,3,广州,173,84,61,89,37,38,黄色,黑色,長发,,0
39,5,4,A16432,时装模特,3,广州,174,85,63,90,37,39,黄色,黑色,長发,：“卡伦”品牌服装画册； 韩国品牌秋冬休闲装画册; “冠标”牛仔服装平面； 《数码先锋》杂志08年7月封面拍摄； “百利”婚纱摄影； “石头记”08新年及情人节系列饰品画册； 韩国品牌08年白领春夏装平面； “雅娜”秋冬服装画册； “纤千”休闲裤装平面； 欧美品牌丝袜产品包装封面及产品平面广告； 《摄影之友》、《羊城晚报》、《可乐周刊》、《信息时报》、《健康管家》等杂志报刊内页专题拍摄……等。,0
40,1,1,A16657,时装模特,3,成都,175,86,62,89,38,38,黄色,黑色,長发,"平面模特: 群丽婚纱专用模特 维纳斯婚纱模特 百目摄影工作室 <明日快一周>封面,和内页 <汽车时尚>杂志封面女郎 <华西周刊>封面女郎 <四川画报>主题女郎 <新潮>封面 新都桂湖摩尔DM单 百联天府DM单 女鞋样板宣传单 汽车宣传平面照 娇子香烟精灵代言 皇家礼炮 房地产公告",0
40,1,2,A16681,时装模特,3,上海,172,84,64,88,38,38,黄色,黑色,長发,"平面：POCO外拍模特，福特宣传册，淘宝服饰平面，兄弟影象婚纱样照,开麦拉*王摄影工坊样照",1
40,1,3,B26682,广告模特,3,广州,168,83,60,88,38,37,黄色,黑色,長发,金百合长期婚纱模特 动漫星城宣传杂志模特 南胡国旅宣传平面模特(景点:从化花海) 多个摄影团体外拍模特 湖南凤凰古城拍摄模特 香港摄影友私拍模特 手饰平面 手提包平面 足球宝贝 化妆平面模特 (多次) 韩式服装平面 (多次) 淘宝服装平面 (多次) 发型平面模特(名流) 发型平面模特(Q8),0
40,1,4,N146689,网拍模特,3,成都,171,86,62,85,38,38,黄色,黑色,長发,,0
40,2,1,A16666,时装模特,3,北京,180,85,62,90,38,38,黄色,黑色,長发,,0
40,2,2,B26667,广告模特,3,深圳,166,82,60,89,36,37,黄色,黑色,長发,2009年11月宝瑞林珠宝广告,0
40,2,3,A16677,时装模特,3,成都,175,84,62,89,37,38,黄色,黑色,長发,苏格平面模特 新潮封面模特 麦的多蛋糕店宣传片模特 太湖纺织公司宣传册平面模特,0
40,2,4,A16635,时装模特,3,广州,185,98,75,94,45,42,黄色,黑色,長发,江南西影楼平面模特 格调摄影古典婚纱模特 《可乐生活》周刊平面模特 《1626》杂志平面模特 《6周刊》杂志平面模特 吉之岛超市休闲服平面模特 佳洁士平面广告模特 Kappa中国网络商城平面男模特,0
40,3,1,D46629,礼仪模特,3,广州,168,84,66,89,38,37,黄色,黑色,長发,曾拍服装平面.发模平面..1626等杂志泳衣平面.羊城晚报高尔夫杂志封面，乐天使月刊。,0
40,3,2,D46439,礼仪模特,3,上海,170,84,63,90,37,38,黄色,黑色,長发,百事可乐 佳洁士广告 hello kitty婚纱样照模特,0
40,3,3,B26568,广告模特,3,鞍山,168,83,60,86,31,36,黄色,黑色,長发,,0
40,3,4,A16839,时装模特,3,武汉,176,84,60,86,40,38,黄色,黑色,長发,武汉广通电视购物特邀模特,0
40,4,1,A16823,时装模特,3,北京,188,102,75,96,52,44,黄色,黑色,長发,,0
40,4,2,A16824,时装模特,3,广州,185,10,75,95,45,43,黄色,黑色,長发,,0
40,4,3,B26720,广告模特,3,广州,166,84,60,86,38,36,黄色,黑色,長发,曾拍摄多部影视广告~王老吉，七喜，寿桃牌生面皇，合景泰富房地产， 雅居乐，三辉麦风，香约奶茶，元朗蛋卷，等 以及服装平面vivican，宜织红等。,0
40,4,4,G76881,影视模特,3,广州,178,88,78,90,48,42,黄色,黑色,長发,"广告:中国银行，工商银行，09年广电宣传片，腾训公司１０周年记录片，招商局宣传片，美的电器，华帝电器，康佳手机,邦华手机，唯科手机，友信达手机，YAMI手表手机,领航者手机电脑，万德仕音响，快易典学习机，花漾BB霜，爱茜伊去豆霜，博视创-点播王,泊莉恩负离子保健饰品,帝菲思超能摩天轮，联创智能节电器，“看今朝”水暖床垫，帝和豪庭CF,东莞尚书豪院地产,曼城印象，拉阔视觉摄影机构，糖果摄影机构,香港金都影楼，菲林工作室，安美乐蒸汽，服装平面，时尚杂志等.",0
40,5,1,A16882,时装模特,3,广州,183,98,78,92,48,43,黄色,黑色,長发,蒙牛酸酸乳广告（与飞轮海，S.H.E合作）， 金夫人，巴黎婚纱， 长隆水上乐园， 班尼路服装发布会， 动漫新城期刊， 润洁眼药水， 淘宝Fashion Bible kappa百德商城 等,0
40,5,2,J106883,外籍模特,3,广州,186,102,76,96,46,43,黄色,黑色,短发,运动装：ERKE 安踏 361 康踏 乔丹 CBA 匹克 AVIA 斯得雅 BENBAO 爱都 虎都 柒牌 七匹狼 贵人鸟 报喜鸟 九牧王 帝牌 波司登 尼普顿 等......,0
40,5,3,A16885,时装模特,3,上海,186,100,76,98,45,44,黄色,黑色,長发,2007年青岛啤酒节形象代言大使 2007年青岛5台都市形象代言人 杂志：阿迪达斯画册 双星画册 半岛新生活 各大影楼婚纱样片 岛城生活 时装表演： 青岛国际时装周、青岛国际时装节、青岛啤酒节、“栩丽杯”青年时装设计师大赛 王玉涛、曾风飞、李文杰、阿迪达斯，耐克，双星运动装发布会、 平面广告： 名钻坊、双星、青岛半岛都市报，青岛晚报，青岛晨报等 电视广告： 青岛奥帆赛宣传片、可口可乐、中国广告节.青岛啤酒电视广告、裤装专家电视广告,0
40,5,4,N146889,网拍模特,3,深圳,182,96,79,94,47,43,黄色,黑色,短发,平面：视觉制造摄影机构写真 LEE FAJEANS休闲服装冬季 H`BOY休闲服 AN JANESTATION休闲服 ，浪琴湾婚纱 雨映像婚纱模特,0
41,1,1,B26898,广告模特,3,大连,170,89,74,90,21,39,黄色,黑色,長发,,0
41,1,2,A16907,时装模特,3,无锡,184,95,76,98,49,42,黄色,浅啡,中发,,0
41,1,3,A16924,时装模特,3,深圳,176,85,60,89,41,39,黄色,黑色,長发,,0
41,1,4,A16941,时装模特,3,兰州,175,82,63,90,41,38,黄色,黑色,直发,,0
41,2,1,B26744,广告模特,3,北京,168,86,58,88,37,37,白色,棕色,長发,拍摄《瑞丽》及《新锐》，《昕薇》，《风尚志》杂志的内页模特，小苹果无线手机广告,0
41,2,2,E56745,国内童模,3,北京,136,50,50,60,30,34,黄色,黑色,長发,,0
41,2,3,B26749,广告模特,3,广州,171,85,55,92,40,37,黄色,黑色,長发,,0
41,2,4,B26753,广告模特,3,南京,175,93,65,92,39,39,黄色,黑色,長发,理财杂志 进口大众车 美界拍摄,0
41,3,1,B26755,广告模特,3,北京,164,83,60,87,60,36,白色,黑色,長发,,0
41,3,2,N146767,网拍模特,3,无锡,172,83,60,88,41,38,黄色,黑色,長发,,0
41,3,3,B26768,广告模特,3,广州,165,84,60,87,41,37,黄色,黑色,長发,balle服饰，宜织红服饰，优友情侣，妙儿服饰，H.clan服饰，金夫人婚纱，色色婚纱，大陽摩托，好吃点饼干等。。。,0
41,3,4,A16798,时装模特,3,广州,176,88,60,90,38,37,黄色,黑色,中发,为蕾格.诗兰 服装品牌拍摄过平面照片. 为某婚纱摄影担任过平面模特.,0
41,4,1,B26804,广告模特,3,哈尔滨,172,87,21,87,45,39,黄色,黑色,長发,,0
41,4,2,C36806,内衣模特,3,上海,178,105,70,95,55,43,黄色,黑色,長发,,0
41,4,3,A16819,时装模特,3,广州,186,102,78,97,45,43,黄色,黑色,長发,,0
41,4,4,A16697,时装模特,3,北京,180,86,60,90,43,39,黄色,黑色,長发,,0
41,5,1,B26702,广告模特,3,东莞,173,80,64,86,41,37,黄色,黑色,長发,淘宝网拍模特,0
41,5,2,B26958,广告模特,3,深圳,185,93,73,98,42,44,黄色,黑色,長发,"时尚魅影样册拍摄、《今日人像》2007年4月刊登、迷摄影样片拍摄 2009年为左岸文化传播有限公司拍摄手机广告模特 2009年7月25、28日深圳市宝安区金夫人样片拍摄 2009年8月深圳市卡娜视觉样片拍摄等 2009年9月深圳市520摄影机构婚纱样片拍摄 2009年9月葳朗手机影视广告拍摄,笔记本电脑平面广告拍摄",0
41,5,3,B27034,广告模特,3,长沙,170,86,59,88,38,38,黄色,黑色,長发,2009长沙国际车展天津一汽车模 2010湖南车展奇瑞车模 2010长沙国际车展力帆车模 湖南电视台《爱车大冲关》节目进口大众车模 长沙电视台汽车GO节目 进口大众、广汽长丰车模 比亚迪汽车文化节比亚迪车模 长沙电视台女性频道海报模特 《湖南高尔夫》杂志内页拍摄 黑马摄影工作室样片拍摄 湖南卫视购物频道（快乐购）节目录制 湖南卫视《越淘越开心》节目粉红军团 2010卡姿兰湖南区冬季招商会走秀 天翼3G手机湖南区新品发布会走秀 艺星纯韩医疗美容机构开业走秀 姣莹品牌发布走秀 第八届金鹰节红地毯及颁奖礼仪等 曾在湖南电视台电视剧《怎么会爱上你》中客串演出,0
41,5,4,C37036,内衣模特,3,广州,175,89,60,91,42,39,黄色,黑色,中发,《大武汉》宠儿杂志拍摄,0
42,1,1,A17024,时装模特,3,深圳,176,84,63,90,38,39,黄色,黑色,長发,,0
42,1,2,A17025,时装模特,3,广州,176,86,62,89,38,39,黄色,黑色,長发,,0
42,1,3,A17026,时装模特,3,深圳,178,85,62,90,37,38,黄色,黑色,長发,,0
42,1,4,C37028,内衣模特,3,深圳,176,85,63,91,40,39,黄色,黑色,中发,,0
42,2,1,C36995,内衣模特,3,沈阳,168,84,58,8790,90,39,黄色,黑色,長发,,0
42,2,2,A17001,时装模特,3,北京,178,84,60,89,42,40,黄色,黑色,長发,韩国TB.2 2010年服装拍摄 电视购物产品比比高广告拍摄 蓝肌贝尔化妆品电视广告拍摄 <新京报>内页专题拍摄 DIOR09年新品推广~ 北京电视台<天下收藏>节目录制,0
42,2,3,A17007,时装模特,3,广州,183,98,76,96,44,43,黄色,黑色,短发,,0
42,2,4,A17014,时装模特,3,深圳,186,98,78,94,45,44,黄色,黑色,短发,,0
42,3,1,B27018,广告模特,3,深圳,165,88,68,88,38,36,黄色,黑色,長发,,0
42,3,2,M137127,泳装模特,3,深圳,166,84,58,86,37,38,黄色,黑色,長发,,0
42,3,3,C37131,内衣模特,3,上海,165,73,65,80,38,38,黄色,黑色,長发,,0
42,3,4,B27108,广告模特,3,上海,170,80,60,83,38,36,黄色,黑色,長发,,0
42,4,1,A17113,时装模特,3,北京,180,98,85,93,40,42,黄色,黑色,短发,,0
42,4,2,B27071,广告模特,3,北京,170,84,60,89,38,37,黄色,黑色,長发,,0
42,4,3,B27106,广告模特,3,天津,174,83,68,86,38,39,黄色,黑色,長发,,0
42,4,4,A17042,时装模特,3,广州,175,86,60,90,38,39,黄色,黑色,長发,,0
42,5,1,B27059,广告模特,3,上海,172,85,65,89,37,39,黄色,黑色,長发,,0
42,5,2,A17092,时装模特,3,北京,179,89,63,90,37,39,黄色,黑色,長发,,0
42,5,3,A17097,时装模特,3,深圳,181,98,75,93,45,43,黄色,黑色,短发,2009年09月 深圳某工作室 平面男模 2009年08月 深圳卡羅映像摄影 水底婚纱男模 2008年12月 深圳某工作室 平面男模 2008年11月 深圳户外开朗装备运动有限公司 头巾平面男模,0
42,5,4,A17098,时装模特,3,广州,177,86,60,90,37,38,黄色,黑色,長发,,0
43,1,1,B27101,广告模特,3,深圳,166,79,59,85,37,37,黄色,黑色,長发,,0
43,1,2,C37151,内衣模特,3,成都,172,85,41,87,39,38,黄色,黑色,長发,,1
43,1,3,B27156,广告模特,3,北京,164,81,60,83,38,36,黄色,黑色,長发,日系少女时尚杂志《昕薇》签约专属模特 拍摄《时尚先生》《yoho》《东方》《都市精品周刊》等杂志封面及专题 拍摄时尚杂志《尚嘉》的创刊号成为《尚嘉》十佳女孩，获最佳笑容奖 Poco摄影专业模特 蜂鸟摄影专业模特 入选Sohu搜狐美女排行榜 ASAKULA，丁和李朴等多家日韩美发沙龙平面广告 多家影楼宣传片 比格比萨平面广告 乐菲欧西餐厅平面广告 服装网站平面广告 某皮草品牌平面广告 某运动品牌平面广告 戏曲摄影工作室平面广告 “巴黎春天”婚纱广告,0
43,1,4,A17133,时装模特,3,广州,188,104,76,86,45,43,黄色,黑色,短发,,0
43,2,1,B27134,广告模特,3,广州,165,82,62,85,39,38,黄色,黑色,長发,,0
43,2,2,B27136,广告模特,3,北京,169,82,64,89,39,39,黄色,黑色,長发,,0
43,2,3,B27142,广告模特,3,北京,170,85,58,86,37,36,黄色,黑色,長发,"平面/广告/礼仪模特: 69◆.2008年12月20-23日泰维美容器械广告 68◆.2008年12月09日泰康人寿保险表彰大会 67◆.2008年7月28日显示器广告宣传册 66◆.2008年5月21-25日第十一届中国北京国际科技博览会 65◆.2008年5月16-19日北京春季房展南山集团 64◆.2008年5月12日中国邮政储蓄朝阳门开行庆典 63◆.2008年5月10日“润泽之夜”中国风尚大典 62◆.2008年4月20-28日北京国际车展“通用五菱”车模 61◆.2008年4月16日“I DO”恒信时尚经销品发布会 60◆.2008年3月29日“阿提哈德航空”北京-阿布扎比 59◆.2008年3月22日“SAMSUNG三星”产品推广 58◆.2008年3月20日“热血江湖”游戏宣传海报模特 57◆.2008年3月07日“SUBARU斯巴鲁”改装车展模特领队 56◆.2008年1月24日“长江七号”电影首映式 55◆.2008年1月23日“AMD”游戏人物形象模特 54◆.2008年1月19日“惠通陆华陆虎”汽车俱乐部晚会 53◆.2008年1月16日“中国电影院线”颁奖晚会 52◆.2008年1月13日“T&M团队”新春联欢晚会 51◆.2008年1月13日“SOFUN网”装饰装潢颁奖大会 50◆.2008年1月11日“润丰，工商银行”新春联谊会 49◆.2008年1月10日“鱼跃中钞国鼎”4周年同乐会 48◆.2008年1月9日“Beyond乐队”双杰演唱会新闻发布会 47◆.2008年1月8日中国房地产SOHU，21世纪论坛会 46◆.2008年1月5,6日“Infiniti”英菲尼迪G35汽车巡展 45◆.2007年12月26日“马自达2”新车发布车展模特 44◆.2007年12月22日“润枫水尚”业主答谢会 43◆.2007年12月21,22日“百龄坛之夜”高尔夫游戏 42◆.2007年12月20日“航美传媒”2008嘉年华庆典 41◆.2007年12月19日奥运2008特许商品推介会 40◆.2007年12月16日“悠乐汇”北京海洋馆暖冬庆典 39◆.2007年12月9日幸福国奥，感动中国2008国奥村年度盛典 38◆.2007年12月6日《投名状》电影首映式 37◆.2007年12月2日北京“盛世龙源”项目推介会 36◆.2007年11月19日第十届黑龙江滑雪节北京新闻发布会 35◆.2007年11月18日《命运呼叫转移》首映式手机展示模特 34◆.2007年11月18日“华翰国际”开盘展示模特 33◆.2007年11月17日“圣世一品”开盘展示模特 32◆.2007年11月8日“奥运金”菜百发布会展示模特 31◆.2007年11月6日“朝阳区投资服务大厅”迁址发布会 30◆.2007年11月1日国际珠宝展签名售书会展示模特 29◆.2007年11月1日国贸国际通讯电缆展C29展台前台英文翻译 28◆.2007第16届中国国际通信展KINGSTON展台模特 27◆.2007第12届北京分析测试展览会WITSCH产品主持人 26◆.2007第14届交通信息博览会三凌电机英文解师 25◆.2007年《淑坊·私房》电子杂志vol.06封面及内页模特 24◆.2007年摩托罗拉MOTOROLA官方网Q9手机视频广告 23◆.2007年9月电视购物节目《如玉》产品展示模特 22◆.2007款时尚皮草秋冬装品牌画册模特 21◆.2007年8月21-25日北京影视博览会模特 20◆.2007年《美银坊》建外SOHO旗舰店橱窗广告模特 19◆.2007年营养品电视广告饰演著名歌手小甜甜（中央新影） 18◆.2007年《时尚芭莎》周年社庆颁奖及引导 17◆.2007年8月18日捷安特新店开业剪彩领队 16◆.2007年全国第六届《中国情》杯口才大赛记分模特 15◆.2007年8月5日中国方程式赛车 赛车宝贝 14◆.2007年6-7月北京华联商厦宣传手册模特 13◆.2007中国人寿保险电视广告，饰演顾客 12◆.2007年5月10-15日WITSCH公司产品展示模特 11◆.2007年南韩服装画册封面及内页模特 10◆.2007年4月蒙牛婴儿奶粉电视广告表演指导老师 9 ◆.2007年幸福全家公益电视广告，出演女儿 8 ◆.2007年第二期《贵族》杂志插页模特 7 ◆.2007年3月TONI&GUY 内刊模特 6 ◆.2006年12月26日《华夏时报》华夏伊人 5 ◆.2006年10月19日TONI&GUY 发展模特 4 ◆. 海盗船《银饰最配模特》模特大赛三等奖 3 ◆.“伊利”优酸乳 形象代言人大赛 全国26名 2 ◆.《瑞丽》2006年9月25日网络版封面模特 1 ◆. 各类外景拍摄和影棚拍摄活动（长期）",0
